RptDt;TckrSymb;SctyId;SctySrc;MktIdrCd;ISIN;FrstPric;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;TradQty;MktDataStrmId;NtlFinVol;IntlFinVol;FinInstrmQty;BestBidPric;BestAskPric;RglrTxsQty;NtlRglrVol;IntlRglrVol;MaxTradLmt;MinTradLmt;OpnIntrst;NonRglrTxsQty;RglrTraddCtrcts;NonRglrTraddCtrcts;NtlNonRglrVol;IntlNonRglrVol;NovaColunaRodboza
25/06/2018;BBAS3F;2E+11;8;BVMF;BRBBASACNOR3;26.5;26;26.95;26.41;26.95;3.25;244;Electronic (default);147490.39;39152.23;5584;26.95;27;228;138635.57;36801.66;;;;16;5255;329;8854.82;2350.56;Rodboza fodao - BBAS3F
25/06/2018;BBDC3;2E+11;8;BVMF;BRBBDCACNOR1;23.65;23.02;23.76;23.31;23.45;-0.63;5868;Electronic (default);35931251;9538172.86;1541000;23.45;23.54;5836;35800749;9503530.3;;;;32;1535500;5500;130502;34642.56;Rodboza fodao - BBDC3
25/06/2018;BBDC3F;2E+11;8;BVMF;BRBBDCACNOR1;23.65;23.05;23.67;23.33;23.4;-0.84;77;Electronic (default);50641.2;13443.01;2170;23.4;23.79;77;50641.2;13443.01;;;;;2170;;;;Rodboza fodao - BBDC3F
25/06/2018;BBDC4;2E+11;8;BVMF;BRBBDCACNPR8;26.35;25.44;26.42;25.93;26.1;-0.15;29041;Electronic (default);438603577;116430032.91;16912500;26.05;26.1;28929;436534476;115880777.25;;;;112;16833400;79100;2069101;549255.66;Rodboza fodao - BBDC4
25/06/2018;BBDC4F;2E+11;8;BVMF;BRBBDCACNPR8;26.18;25.49;26.48;25.87;26.17;0.11;214;Electronic (default);157238.7;41739.98;6078;26.07;26.17;212;155697.47;41330.85;;;;2;6019;59;1541.23;409.12;Rodboza fodao - BBDC4F
25/06/2018;BBFI11B;2E+11;8;BVMF;BRBBFICTF006;2040;1921;2040;1996.3;2017;-1.12;94;Electronic (default);816489.64;216742.22;409;1980;2017.5;94;816489.64;216742.22;;;;;409;;;;Rodboza fodao - BBFI11B
25/06/2018;BBFP11;10035257;8;BVMF;BRBBFPCTF019;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BBFP11
25/06/2018;BBIM11;2E+11;8;BVMF;BRBBIMCTF002;;;;;0;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BBIM11
25/06/2018;BBPO11;2E+11;8;BVMF;BRBBPOCTF003;127.24;126.08;128.1;127.03;126.1;-0.82;374;Electronic (default);1984722.8;526856.94;15624;126.1;126.4;374;1984722.8;526856.94;;;;;15624;;;;Rodboza fodao - BBPO11
25/06/2018;BBRC11;2E+11;8;BVMF;BRBBRCCTF004;128.4;127.7;129.28;128.11;129.28;0.92;14;Electronic (default);168988.66;44859.08;1319;128.4;129.88;14;168988.66;44859.08;;;;;1319;;;;Rodboza fodao - BBRC11
25/06/2018;BBRK3;2E+11;8;BVMF;BRBBRKACNOR4;0.43;0.43;0.45;0.43;0.43;-2.27;122;Electronic (default);196480;52156.83;449700;0.43;0.44;122;196480;52156.83;;;;;449700;;;;Rodboza fodao - BBRK3
25/06/2018;BBRK3F;2E+11;8;BVMF;BRBBRKACNOR4;0.43;0.43;0.44;0.43;0.44;0;3;Electronic (default);65.89;17.49;152;0.41;0.44;3;65.89;17.49;;;;;152;;;;Rodboza fodao - BBRK3F
25/06/2018;BBRK9;2E+11;8;BVMF;BRBBRKR04OR3;0.43;0.43;0.43;0.43;0.43;-2.27;4;Electronic (default);1376;365.26;3200;0.05;0.43;4;1376;365.26;;;;;3200;;;;Rodboza fodao - BBRK9
25/06/2018;BBRK9F;2E+11;8;BVMF;BRBBRKR04OR3;;;;;0;;;;;;;;0.47;;;;;;;;;;;;Rodboza fodao - BBRK9F
25/06/2018;BBSD11;10026121;8;BVMF;BRBBSDCTF000;54.22;53.89;54.28;54.05;54.28;1.11;15;Electronic (default);33513;8896.23;620;50;69.34;15;33513;8896.23;;;;;620;;;;Rodboza fodao - BBSD11
25/06/2018;BBSD11F;10026193;8;BVMF;BRBBSDCTF000;;;;;61.4;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BBSD11F
25/06/2018;BBSE3;2E+11;8;BVMF;BRBBSEACNOR5;24.36;23.97;24.82;24.39;24.5;0.74;8832;Electronic (default);61454639;16313514.1;2518700;24.5;24.52;8798;61302019;16273000.18;;;;34;2512500;6200;152620;40513.92;Rodboza fodao - BBSE3
25/06/2018;BBSE3F;2E+11;8;BVMF;BRBBSEACNOR5;24.48;24;24.72;24.38;24.46;0.57;129;Electronic (default);78971.63;20963.5;3239;24.46;24.95;129;78971.63;20963.5;;;;;3239;;;;Rodboza fodao - BBSE3F
25/06/2018;BBVJ11;2E+11;8;BVMF;BRBBVJCTF001;49.7;49.7;50;49.75;50;0;4;Electronic (default);8159.8;2166.06;164;50;50.8;4;8159.8;2166.06;;;;;164;;;;Rodboza fodao - BBVJ11
25/06/2018;BBYY34;2E+11;8;BVMF;BRBBYYBDR005;;;;;287.2;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BBYY34
25/06/2018;BBYY34F;2E+11;8;BVMF;BRBBYYBDR005;281.35;281.35;281.35;281.35;281.35;-2.03;1;Electronic (default);17162.35;4555.85;61;;;1;17162.35;4555.85;;;;;61;;;;Rodboza fodao - BBYY34F
25/06/2018;BCFF11;2E+11;8;BVMF;BRBCFFCTF000;72.43;72;73.01;72.66;73;1.38;205;Electronic (default);394491.86;104720.3;5429;72.42;73;205;394491.86;104720.3;;;;;5429;;;;Rodboza fodao - BCFF11
25/06/2018;BCIA11;2E+11;8;BVMF;BRBCIACTF005;105.01;105.01;107.5;105.15;105.1;0.09;6;Electronic (default);3890.74;1032.82;37;104.01;107;6;3890.74;1032.82;;;;;37;;;;Rodboza fodao - BCIA11
25/06/2018;BCPS3;10027435;8;BVMF;BRBCPSACNOR9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BCPS3
25/06/2018;BCPS4;10027434;8;BVMF;BRBCPSACNPR6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BCPS4
25/06/2018;BCRI11;2E+11;8;BVMF;BRBCRICTF009;102;101.7;102.13;102;102.01;0.28;41;Electronic (default);92924.51;24667.38;911;101.81;102.13;41;92924.51;24667.38;;;;;911;;;;Rodboza fodao - BCRI11
25/06/2018;BDLL3;10014715;8;BVMF;BRBDLLACNOR1;;;;;51;;;;;;;;180;;;;;;;;;;;;Rodboza fodao - BDLL3
25/06/2018;BDLL3F;10016548;8;BVMF;BRBDLLACNOR1;;;;;26;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BDLL3F
25/06/2018;BDLL4;10029280;8;BVMF;BRBDLLACNPR8;;;;;19.02;;;;;;;19.03;21;;;;;;;;;;;;Rodboza fodao - BDLL4
25/06/2018;BDLL4F;10029428;8;BVMF;BRBDLLACNPR8;;;;;21;;;;;;;15;;;;;;;;;;;;;Rodboza fodao - BDLL4F
25/06/2018;BDRX11;10014718;8;BVMF;BRBDRXINDM18;;;;;2266.06;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BDRX11
25/06/2018;BEEF3;2E+11;8;BVMF;BRBEEFACNOR6;6.97;6.61;6.99;6.75;6.7;-2.47;3387;Electronic (default);5806360;1541334.18;859900;6.67;6.72;3375;5729858;1521026.25;;;;12;848500;11400;76502;20307.92;Rodboza fodao - BEEF3
25/06/2018;BEEF3F;2E+11;8;BVMF;BRBEEFACNOR6;7;6.69;7.08;6.82;6.77;-1.45;23;Electronic (default);6071.52;1611.72;890;6.7;6.77;23;6071.52;1611.72;;;;;890;;;;Rodboza fodao - BEEF3F
25/06/2018;BEES3;2E+11;8;BVMF;BRBEESACNOR9;3.52;3.47;3.52;3.48;3.49;1.15;11;Electronic (default);62121;16490.4;17800;3.39;3.49;11;62121;16490.4;;;;;17800;;;;Rodboza fodao - BEES3
25/06/2018;BEES3F;2E+11;8;BVMF;BRBEESACNOR9;3.45;3.45;3.45;3.45;3.45;0;3;Electronic (default);89.7;23.81;26;3.42;3.62;3;89.7;23.81;;;;;26;;;;Rodboza fodao - BEES3F
25/06/2018;BEES4;2E+11;8;BVMF;BRBEESACNPR6;3.64;3.41;3.64;3.56;3.5;3.85;6;Electronic (default);9260;2458.12;2600;3.42;3.5;6;9260;2458.12;;;;;2600;;;;Rodboza fodao - BEES4
25/06/2018;BEES4F;2E+11;8;BVMF;BRBEESACNPR6;;;;;3.75;;;;;;;3.38;4;;;;;;;;;;;;Rodboza fodao - BEES4F
25/06/2018;BEGB4;10014727;8;BVMF;BRBEGBACNPR7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BEGB4
25/06/2018;BERK34;10014730;8;BVMF;BRBERKBDR002;710.21;699.36;710.21;701.25;703.33;-1.8;5;Electronic (default);1192141;316461.2;1700;696.57;710.65;5;1192141;316461.2;;;;;1700;;;;Rodboza fodao - BERK34
25/06/2018;BERK34F;10016565;8;BVMF;BRBERKBDR002;706;706;706;706;706;-1.43;1;Electronic (default);15532;4123.06;22;706;;1;15532;4123.06;;;;;22;;;;Rodboza fodao - BERK34F
25/06/2018;BETP3B;2E+11;8;BVMF;BRBETPACNOR3;;;;;0;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BETP3B
25/06/2018;BETP3BF;2E+11;8;BVMF;BRBETPACNOR3;;;;;0;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BETP3BF
25/06/2018;BFRE11;2E+11;8;BVMF;BRBFREARNPA9;;;;;1.662.432.980.124;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BFRE11
25/06/2018;BFRE12;2E+11;8;BVMF;BRBFREARNPB7;;;;;1.658.223.349.938;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BFRE12
25/06/2018;BGIP3;2E+11;8;BVMF;BRBGIPACNOR1;;;;;419.948.038;;;;;;;33;;;;;;;;;;;;;Rodboza fodao - BGIP3
25/06/2018;BGIP3F;2E+11;8;BVMF;BRBGIPACNOR1;;;;;419.948.038;;;;;;;20;69.99;;;;;;;;;;;;Rodboza fodao - BGIP3F
25/06/2018;BGIP4;2E+11;8;BVMF;BRBGIPACNPR8;38.95;38.95;38.95;38.95;38.95;-0.1;1;Electronic (default);3895;1033.95;100;35;38.99;1;3895;1033.95;;;;;100;;;;Rodboza fodao - BGIP4
25/06/2018;BGIP4F;2E+11;8;BVMF;BRBGIPACNPR8;;;;;36.5;;;;;;;39;46.88;;;;;;;;;;;;Rodboza fodao - BGIP4F
25/06/2018;BIDI4;2E+11;8;BVMF;BRBIDIACNPR0;14.11;14;14.3;14.09;14.04;0.28;753;Electronic (default);2280475;605366.19;161800;14.04;14.1;753;2280475;605366.19;;;;;161800;;;;Rodboza fodao - BIDI4
25/06/2018;BIDI4F;2E+11;8;BVMF;BRBIDIACNPR0;14;14;14.79;14.11;14.22;1.57;55;Electronic (default);16065.45;4264.67;1138;14.15;14.22;55;16065.45;4264.67;;;;;1138;;;;Rodboza fodao - BIDI4F
25/06/2018;BIGD11;10035274;8;BVMF;BRBIGDCTF018;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BIGD11
25/06/2018;BIIB34;2E+11;8;BVMF;BRBIIBBDR001;185.65;182.48;185.65;185.25;182.48;0.72;2;Electronic (default);444609;118024.2;2400;;;2;444609;118024.2;;;;;2400;;;;Rodboza fodao - BIIB34
25/06/2018;BIIB34F;2E+11;8;BVMF;BRBIIBBDR001;182.48;182.48;182.48;182.48;182.48;0.72;1;Electronic (default);7481.68;1986.05;41;;;1;7481.68;1986.05;;;;;41;;;;Rodboza fodao - BIIB34F
25/06/2018;BIOM3;2E+11;8;BVMF;BRBIOMACNOR2;7.04;7;7.15;7.04;7;-2.09;28;Electronic (default);120440;31971.54;17100;6.89;7;28;120440;31971.54;;;;;17100;;;;Rodboza fodao - BIOM3
25/06/2018;BIOM3F;2E+11;8;BVMF;BRBIOMACNOR2;;;;;7.58;;;;;;;6.56;7.6;;;;;;;;;;;;Rodboza fodao - BIOM3F
25/06/2018;BKBR3;2E+11;8;BVMF;BRBKBRACNOR4;15.76;15.65;16.3;15.83;15.95;1.59;1116;Electronic (default);40184614;10667254.38;2538400;15.8;15.95;1116;40184614;10667254.38;;;;;2538400;;;;Rodboza fodao - BKBR3
25/06/2018;BKBR3F;2E+11;8;BVMF;BRBKBRACNOR4;15.36;15.36;16.21;15.86;16.09;2.48;7;Electronic (default);3568.59;947.3;225;15.21;16.09;7;3568.59;947.3;;;;;225;;;;Rodboza fodao - BKBR3F
25/06/2018;BKOI11;10023923;8;BVMF;BRBKOICTF009;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BKOI11
25/06/2018;BKOI12;10023922;8;BVMF;BRBKOIR01M11;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BKOI12
25/06/2018;BKOI13;10023918;8;BVMF;BRBKOIR02M10;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BKOI13
25/06/2018;BKOI14;10023919;8;BVMF;BRBKOIR03M19;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BKOI14
25/06/2018;BKOI15;10023925;8;BVMF;BRBKOIR04M18;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BKOI15
25/06/2018;BKOI16;10024772;8;BVMF;BRBKOIR05M17;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BKOI16
25/06/2018;BKOI17;10025098;8;BVMF;BRBKOIR06M16;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BKOI17
25/06/2018;BKOI18;10025322;8;BVMF;BRBKOIR07M15;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BKOI18
25/06/2018;BKOI19;2E+11;8;BVMF;BRBKOIR08M14;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BKOI19
25/06/2018;BKOI20;10025588;8;BVMF;BRBKOIR09M13;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BKOI20
25/06/2018;BKOI21;10029574;8;BVMF;BRBKOIR10M10;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BKOI21
25/06/2018;BLAK34;2E+11;8;BVMF;BRBLAKBDR003;325.32;322.53;325.32;324.81;322.53;-3.54;2;Electronic (default);357294;94845.9;1100;;;2;357294;94845.9;;;;;1100;;;;Rodboza fodao - BLAK34
25/06/2018;BLAK34F;2E+11;8;BVMF;BRBLAKBDR003;;;;;3.356.311.688;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BLAK34F
25/06/2018;BLAU3;2E+11;8;BVMF;BRBLAUACNOR8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BLAU3
25/06/2018;BMEB3;2E+11;8;BVMF;BRBMEBACNOR8;6.15;6.15;6.15;6.15;6.15;0;1;Electronic (default);153750;40813.88;25000;6;6.5;1;153750;40813.88;;;;;25000;;;;Rodboza fodao - BMEB3
25/06/2018;BMEB3F;2E+11;8;BVMF;BRBMEBACNOR8;;;;;5.5;;;;;;;5.12;8;;;;;;;;;;;;Rodboza fodao - BMEB3F
25/06/2018;BMEB4;2E+11;8;BVMF;BRBMEBACNPR5;5.3;5.13;5.3;5.24;5.13;-0.58;9;Electronic (default);33064;8777.04;6300;5.1;5.25;9;33064;8777.04;;;;;6300;;;;Rodboza fodao - BMEB4
25/06/2018;BMEB4F;2E+11;8;BVMF;BRBMEBACNPR5;5.3;5.02;5.3;5.2;5.02;-2.71;2;Electronic (default);145.6;38.65;28;5.02;5.3;2;145.6;38.65;;;;;28;;;;Rodboza fodao - BMEB4F
25/06/2018;BMEB9;2E+11;8;BVMF;BRBMEBR03OR9;;;;;8.53;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BMEB9
25/06/2018;BMEB9F;2E+11;8;BVMF;BRBMEBR03OR9;;;;;6.1;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BMEB9F
25/06/2018;BMII11;2E+11;8;BVMF;BRBMIICTF007;;;;;0;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BMII11
25/06/2018;BMIN3;2E+11;8;BVMF;BRBMINACNOR4;;;;;37;;;;;;;15.01;28.8;;;;;;;;;;;;Rodboza fodao - BMIN3
25/06/2018;BMIN3F;2E+11;8;BVMF;BRBMINACNOR4;;;;;27;;;;;;;;29;;;;;;;;;;;;Rodboza fodao - BMIN3F
25/06/2018;BMIN4;2E+11;8;BVMF;BRBMINACNPR1;11.4;11.4;11.4;11.4;11.4;8.57;1;Electronic (default);1140;302.62;100;10.52;11.55;1;1140;302.62;;;;;100;;;;Rodboza fodao - BMIN4
25/06/2018;BMIN4F;2E+11;8;BVMF;BRBMINACNPR1;10.55;10.55;10.55;10.55;10.55;0.47;1;Electronic (default);474.75;126.02;45;10.53;11.4;1;474.75;126.02;;;;;45;;;;Rodboza fodao - BMIN4F
25/06/2018;BMKS3;2E+11;8;BVMF;BRBMKSACNOR9;300;300;300;300;300;11.89;3;Electronic (default);1200;318.54;4;270;300;3;1200;318.54;;;;;4;;;;Rodboza fodao - BMKS3
25/06/2018;BMLC11B;2E+11;8;BVMF;BRBMLCCTF004;78.97;78.97;78.97;78.97;78.97;1.89;2;Electronic (default);7897;2096.3;100;77.81;78.5;2;7897;2096.3;;;;;100;;;;Rodboza fodao - BMLC11B
25/06/2018;BMYB34;2E+11;8;BVMF;BRBMYBBDR000;207.98;207.98;207.98;207.98;207.98;-0.78;1;Electronic (default);83192;22083.83;400;;;1;83192;22083.83;;;;;400;;;;Rodboza fodao - BMYB34
25/06/2018;BMYB34F;2E+11;8;BVMF;BRBMYBBDR000;205.01;205.01;205.01;205.01;205.01;-2.2;1;Electronic (default);19885.97;5278.85;97;;;1;19885.97;5278.85;;;;;97;;;;Rodboza fodao - BMYB34F
25/06/2018;BNBR3;2E+11;8;BVMF;BRBNBRACNOR8;;;;;37.96;;;;;;;32;36.5;;;;;;;;;;;;Rodboza fodao - BNBR3
25/06/2018;BNBR3F;2E+11;8;BVMF;BRBNBRACNOR8;;;;;39;;;;;;;35.6;43.7;;;;;;;;;;;;Rodboza fodao - BNBR3F
25/06/2018;BNFS11;2E+11;8;BVMF;BRBNFSCTF000;109;108.05;109;108.42;108.49;0;6;Electronic (default);6505.61;1726.95;60;107.5;110;6;6505.61;1726.95;;;;;60;;;;Rodboza fodao - BNFS11
25/06/2018;BNPA3B;2E+11;8;BVMF;BRBNPAACNOR4;;;;;0;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BNPA3B
25/06/2018;BNPA3BF;2E+11;8;BVMF;BRBNPAACNOR4;;;;;0;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BNPA3BF
25/06/2018;BOAC34;2E+11;8;BVMF;BRBOACBDR004;108.52;107.28;108.52;107.99;107.81;-1.79;4;Electronic (default);226798;60204.93;2100;;107.81;4;226798;60204.93;;;;;2100;;;;Rodboza fodao - BOAC34
25/06/2018;BOAC34F;2E+11;8;BVMF;BRBOACBDR004;107.28;107.09;107.28;107.14;107.09;-2.45;2;Electronic (default);6000.27;1592.8;56;;;2;6000.27;1592.8;;;;;56;;;;Rodboza fodao - BOAC34F
25/06/2018;BOBR3;10023192;8;BVMF;BRBOBRACNOR6;;;;;1;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BOBR3
25/06/2018;BOBR3F;10023196;8;BVMF;BRBOBRACNOR6;;;;;1;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BOBR3F
25/06/2018;BOBR4;10023194;8;BVMF;BRBOBRACNPR3;2.94;2.88;3.13;2.91;2.88;-1.03;49;Electronic (default);128116;34009.18;43900;2.88;2.95;49;128116;34009.18;;;;;43900;;;;Rodboza fodao - BOBR4
25/06/2018;BOBR4F;10023197;8;BVMF;BRBOBRACNPR3;3;3;3;3;3;3.09;1;Electronic (default);210;55.74;70;2.91;3.07;1;210;55.74;;;;;70;;;;Rodboza fodao - BOBR4F
25/06/2018;BOEI34;2E+11;8;BVMF;BRBOEIBDR003;;;;;1287.22;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BOEI34
25/06/2018;BOEI34F;2E+11;8;BVMF;BRBOEIBDR003;1243.26;1242.5;1243.26;1242.64;1242.5;-3.47;2;Electronic (default);32308.8;8576.57;26;;;2;32308.8;8576.57;;;;;26;;;;Rodboza fodao - BOEI34F
25/06/2018;BONY34;2E+11;8;BVMF;BRBONYBDR001;211;209.44;211;210.22;209.44;-3.19;2;Electronic (default);42044;11160.83;200;;;2;42044;11160.83;;;;;200;;;;Rodboza fodao - BONY34
25/06/2018;BONY34F;2E+11;8;BVMF;BRBONYBDR001;209.44;209.44;209.44;209.44;209.44;-3.19;1;Electronic (default);12985.28;3447.02;62;;;1;12985.28;3447.02;;;;;62;;;;Rodboza fodao - BONY34F
25/06/2018;BOVA11;2E+11;8;BVMF;BRBOVACTF003;68.35;67.33;68.87;68.09;68.6;0.61;80529;Electronic (default);293466445.5;77902483.47;4309650;68.25;68.6;80529;293466445.5;77902483.47;;;;;4309650;;;;Rodboza fodao - BOVA11
25/06/2018;BOVA11F;2E+11;8;BVMF;BRBOVACTF003;68.5;66.5;68.7;67.85;66.5;-2.46;28;Electronic (default);7395.96;1963.3;109;66.5;69;28;7395.96;1963.3;;;;;109;;;;Rodboza fodao - BOVA11F
25/06/2018;BOVV11;3E+11;8;BVMF;BRBOVVCTF009;71;70.8;71.17;71.04;71.09;0.33;10;Electronic (default);1243362;330058.13;17500;71.09;88.47;10;1243362;330058.13;;;;;17500;;;;Rodboza fodao - BOVV11
25/06/2018;BOVV11F;2E+11;8;BVMF;BRBOVVCTF009;69.9;69.9;70.8;70.08;70.8;-0.07;2;Electronic (default);350.4;93.01;5;;70.8;2;350.4;93.01;;;;;5;;;;Rodboza fodao - BOVV11F
25/06/2018;BOXP34;2E+11;8;BVMF;BRBOXPBDR008;;;;;408.991.644;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BOXP34
25/06/2018;BOXP34F;2E+11;8;BVMF;BRBOXPBDR008;;;;;408.991.644;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BOXP34F
25/06/2018;BPAC11;2E+11;8;BVMF;BRBPACUNT006;18.09;17.87;18.46;18.08;18.25;0.82;540;Electronic (default);2179800;578641.39;120500;18.16;18.25;540;2179800;578641.39;;;;;120500;;;;Rodboza fodao - BPAC11
25/06/2018;BPAC11F;2E+11;8;BVMF;BRBPACUNT006;18.1;17.92;18.3;18.04;18.3;1.1;15;Electronic (default);2237.58;593.97;124;18.08;18.3;15;2237.58;593.97;;;;;124;;;;Rodboza fodao - BPAC11F
25/06/2018;BPAC3;2E+11;8;BVMF;BRBPACACNOR7;;;;;7.75;;;;;;;7.3;7.87;;;;;;;;;;;;Rodboza fodao - BPAC3
25/06/2018;BPAC3F;2E+11;8;BVMF;BRBPACACNOR7;;;;;86.558.347;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BPAC3F
25/06/2018;BPAC5;2E+11;8;BVMF;BRBPACACNPA0;;;;;6.6;;;;;;;6;7;;;;;;;;;;;;Rodboza fodao - BPAC5
25/06/2018;BPAC5F;2E+11;8;BVMF;BRBPACACNPA0;;;;;7;;;;;;;6.2;;;;;;;;;;;;;Rodboza fodao - BPAC5F
25/06/2018;BPAN11;10029823;8;BVMF;BRBPANARNPR9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BPAN11
25/06/2018;BPAN4;2E+11;8;BVMF;BRBPANACNPR1;1.63;1.61;1.7;1.63;1.7;6.25;28;Electronic (default);50919;13516.76;31200;1.62;1.7;28;50919;13516.76;;;;;31200;;;;Rodboza fodao - BPAN4
25/06/2018;BPAN4F;2E+11;8;BVMF;BRBPANACNPR1;1.64;1.64;1.64;1.64;1.64;2.5;1;Electronic (default);96.76;25.68;59;1.59;1.64;1;96.76;25.68;;;;;59;;;;Rodboza fodao - BPAN4F
25/06/2018;BPAR3;2E+11;8;BVMF;BRBPARACNOR5;;;;;0;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BPAR3
25/06/2018;BPAR3F;2E+11;8;BVMF;BRBPARACNOR5;;;;;0;;;;;;;50;1000;;;;;;;;;;;;Rodboza fodao - BPAR3F
25/06/2018;BPAT33;2E+11;8;BVMF;BRBPATBDR005;;;;;0;;;;;;;37;140;;;;;;;;;;;;Rodboza fodao - BPAT33
25/06/2018;BPAT33F;2E+11;8;BVMF;BRBPATBDR005;;;;;0;;;;;;;37;;;;;;;;;;;;;Rodboza fodao - BPAT33F
25/06/2018;BPFF11;2E+11;8;BVMF;BRBPFFCTF002;87.01;86.01;88;86.82;86.02;-1.13;47;Electronic (default);268287.78;71218.65;3090;86.02;86.49;47;268287.78;71218.65;;;;;3090;;;;Rodboza fodao - BPFF11
25/06/2018;BPFF12;2E+11;8;BVMF;BRBPFFD01M16;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BPFF12
25/06/2018;BPHA3;2E+11;8;BVMF;BRBPHAACNOR6;1.48;1.48;1.5;1.48;1.49;-0.66;11;Electronic (default);12352;3278.91;8300;1.48;1.49;11;12352;3278.91;;;;;8300;;;;Rodboza fodao - BPHA3
25/06/2018;BPHA3F;2E+11;8;BVMF;BRBPHAACNOR6;;;;;1.5;;;;;;;1.47;1.6;;;;;;;;;;;;Rodboza fodao - BPHA3F
25/06/2018;BRAP3;2E+11;8;BVMF;BRBRAPACNOR5;24.15;23.6;24.3;23.83;24.3;-0.85;62;Electronic (default);586259;155626.07;24600;24.29;24.52;62;586259;155626.07;;;;;24600;;;;Rodboza fodao - BRAP3
25/06/2018;BRAP3F;2E+11;8;BVMF;BRBRAPACNOR5;24.44;23.83;24.44;24.06;23.98;-2.16;9;Electronic (default);4475.86;1188.14;186;23.87;24.3;9;4475.86;1188.14;;;;;186;;;;Rodboza fodao - BRAP3F
25/06/2018;BRAP4;2E+11;8;BVMF;BRBRAPACNPR2;28.2;27.06;28.24;27.37;27.91;-0.67;3296;Electronic (default);58942377;15646618.61;2152800;27.8;27.92;3272;58852421;15622739.24;;;;24;2149600;3200;89956;23879.37;Rodboza fodao - BRAP4
25/06/2018;BRAP4F;2E+11;8;BVMF;BRBRAPACNPR2;28;27.1;28;27.55;27.53;-2.02;31;Electronic (default);27364.65;7264.11;993;27.53;28;30;26807.45;7116.2;;;;1;973;20;557.2;147.91;Rodboza fodao - BRAP4F
25/06/2018;BRAX11;10016332;8;BVMF;BRBRAXCTF002;58.81;57.03;58.81;57.44;57.61;0.61;13;Electronic (default);60896.7;16165.4;1060;;58.9;13;60896.7;16165.4;;;;;1060;;;;Rodboza fodao - BRAX11
25/06/2018;BRAX11F;10018402;8;BVMF;BRBRAXCTF002;;;;;61.48;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRAX11F
25/06/2018;BRCP11;2E+11;8;BVMF;BRBRCPCTF004;;;;;10.613.940.725;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRCP11
25/06/2018;BRCP11F;2E+11;8;BVMF;BRBRCPCTF004;;;;;10.613.940.725;;;;;;;;;;;;;;;;;;;;Rodboza fodao - BRCP11F
25/06/2018;BRCR11;2E+11;8;BVMF;BRBRCRCTF000;86.98;86.7;89;87.45;87.02;0.02;356;Electronic (default);1488239.44;395062.36;17017;87.02;87.37;356;1488239.44;395062.36;;;;;17017;;;;Rodboza fodao - BRCR11
25/06/2018;BRDT3;2E+11;8;BVMF;BRBRDTACNOR1;17.7;17.44;18.33;17.9;17.88;1.93;5224;Electronic (default);26962353;7157323.4;1505700;17.88;17.97;5220;26931804;7149213.98;;;;4;1504000;1700;30549;8109.42;Rodboza fodao - BRDT3
