RptDt;TckrSymb;SctyId;SctySrc;MktIdrCd;ISIN;FrstPric;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;TradQty;MktDataStrmId;NtlFinVol;IntlFinVol;FinInstrmQty;BestBidPric;BestAskPric;RglrTxsQty;NtlRglrVol;IntlRglrVol;MaxTradLmt;MinTradLmt;OpnIntrst;NonRglrTxsQty;RglrTraddCtrcts;NonRglrTraddCtrcts;NtlNonRglrVol;IntlNonRglrVol
2018-06-25;ABTT34;200000172241;8;BVMF;BRABTTBDR007;57.99;57.99;57.99;57.99;57.99;-1.32;1;Electronic (default);23196;6157.52;400;;;1;23196;6157.52;;;;;400;;;
2018-06-25;ABTT34F;200000172300;8;BVMF;BRABTTBDR007;;;;;48.0126937;;;;;;;;;;;;;;;;;;;
2018-06-25;ACNB34;200000171838;8;BVMF;BRACNBBDR006;593.68;593.68;593.68;593.68;593.68;-1.96;1;Electronic (default);59368;15759.6;100;;;1;59368;15759.6;;;;;100;;;
2018-06-25;ACNB34F;200000171974;8;BVMF;BRACNBBDR006;586.56;585.99;586.56;586.13;585.99;-3.23;2;Electronic (default);2344.53;622.36;4;;;2;2344.53;622.36;;;;;4;;;
2018-06-25;ADHM3;200000077764;8;BVMF;BRADHMACNOR9;1.74;1.63;1.74;1.63;1.63;-4.11;5;Electronic (default);3434;911.57;2100;1.62;1.73;5;3434;911.57;;;;;2100;;;
2018-06-25;ADHM3F;200000077794;8;BVMF;BRADHMACNOR9;1.62;1.62;1.71;1.69;1.71;0.58;3;Electronic (default);170.91;45.36;101;1.62;1.8;3;170.91;45.36;;;;;101;;;
2018-06-25;AEFI11;200000187520;8;BVMF;BRAEFICTF002;156;155;156;155.58;156;0.07;53;Electronic (default);397672.83;105564.71;2556;155.9;156;53;397672.83;105564.71;;;;;2556;;;
2018-06-25;AELP3;200000079508;8;BVMF;BRAELPACNOR2;;;;;1.43;;;;;;;1.44;1.72;;;;;;;;;;;
2018-06-25;AELP3F;200000079515;8;BVMF;BRAELPACNOR2;1.43;1.43;1.43;1.43;1.43;0;1;Electronic (default);14.3;3.79;10;1.43;10;1;14.3;3.79;;;;;10;;;
2018-06-25;AETB34;200000171948;8;BVMF;BRAETBBDR009;;;;;723.43;;;;;;;;;;;;;;;;;;;
2018-06-25;AETB34F;200000172026;8;BVMF;BRAETBBDR009;714.26;714.26;714.26;714.26;714.26;-1.26;1;Electronic (default);30713.18;8153;43;;;1;30713.18;8153;;;;;43;;;
2018-06-25;AFCF11;10035249;8;BVMF;BRAFCFCTF010;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;AFCV12;10035245;8;BVMF;BRAFCVCTF025;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;AFLT3;200000169760;8;BVMF;BRAFLTACNOR1;;;;;6.99;;;;;;;5;6.98;;;;;;;;;;;
2018-06-25;AFLT3F;200000169769;8;BVMF;BRAFLTACNOR1;;;;;6.99;;;;;;;;6.98;;;;;;;;;;;
2018-06-25;AGBK10;200000187376;8;BVMF;BRAGBKR01PR1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;AGBK11;200000187474;8;BVMF;BRAGBKCDAM10;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;AGBK4;200000187473;8;BVMF;BRAGBKACNPR6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;AGCX11;200000187406;8;BVMF;BRAGCXCTF003;1040;1020;1043;1030.6;1030;-1.62;54;Electronic (default);329792.23;87545.38;320;1030;1038.84;54;329792.23;87545.38;;;;;320;;;
2018-06-25;AGRA4;10014630;8;BVMF;BRAGRAACNPR3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;AGRO3;200000129137;8;BVMF;BRAGROACNOR7;13.52;13.38;13.52;13.45;13.41;-0.07;218;Electronic (default);552805;146745.5;41100;13.41;13.45;218;552805;146745.5;;;;;41100;;;
2018-06-25;AGRO3F;200000129162;8;BVMF;BRAGROACNOR7;13.01;13.01;13.5;13.33;13.4;-0.14;7;Electronic (default);1213.79;322.2;91;13.4;13.55;7;1213.79;322.2;;;;;91;;;
2018-06-25;AHEB3;10022102;8;BVMF;BRAHEBACNOR0;;;;;155.01;;;;;;;;400;;;;;;;;;;;
2018-06-25;AHEB3F;10022253;8;BVMF;BRAHEBACNOR0;;;;;130;;;;;;;51;180;;;;;;;;;;;
2018-06-25;AHEB5;10022246;8;BVMF;BRAHEBACNPA3;;;;;95.61;;;;;;;;400;;;;;;;;;;;
2018-06-25;AHEB5F;10022255;8;BVMF;BRAHEBACNPA3;;;;;52.52;;;;;;;51;;;;;;;;;;;;
2018-06-25;AHEB6;10022248;8;BVMF;BRAHEBACNPB1;;;;;80;;;;;;;;;;;;;;;;;;;
2018-06-25;AHEB6F;10022251;8;BVMF;BRAHEBACNPB1;;;;;80;;;;;;;51;;;;;;;;;;;;
2018-06-25;AIGB34;200000189897;8;BVMF;BRAIGBBDR007;205.15;205.15;205.15;205.15;205.15;-0.95;1;Electronic (default);20515;5445.83;100;;;1;20515;5445.83;;;;;100;;;
2018-06-25;AIGB34F;200000189899;8;BVMF;BRAIGBBDR007;;;;;206.689169;;;;;;;;;;;;;;;;;;;
2018-06-25;ALEF3B;200000161887;8;BVMF;BRALEFACNOR3;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;ALEF3BF;200000161896;8;BVMF;BRALEFACNOR3;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;ALMI11;200000097469;8;BVMF;BRALMICTF003;1370.1;1340;1380;1351.72;1341.01;-2.11;47;Electronic (default);118951.7;31576.46;88;1341.01;1380;47;118951.7;31576.46;;;;;88;;;
2018-06-25;ALPA3;200000185046;8;BVMF;BRALPAACNOR0;;;;;11;;;;;;;9;11.5;;;;;;;;;;;
2018-06-25;ALPA3F;200000185054;8;BVMF;BRALPAACNOR0;10.8;10.8;10.8;10.8;10.8;-1.81;2;Electronic (default);464.4;123.27;43;10.77;13.19;2;464.4;123.27;;;;;43;;;
2018-06-25;ALPA4;200000184972;8;BVMF;BRALPAACNPR7;12.07;11.74;12.09;11.82;11.75;-2.08;1913;Electronic (default);4539721;1205097.02;383900;11.75;11.84;1913;4539721;1205097.02;;;;;383900;;;
2018-06-25;ALPA4F;200000184980;8;BVMF;BRALPAACNPR7;12.07;11.76;12.07;11.87;11.91;-0.75;28;Electronic (default);7091.09;1882.37;597;11.7;11.91;28;7091.09;1882.37;;;;;597;;;
2018-06-25;ALSC3;200000177580;8;BVMF;BRALSCACNOR0;13.49;13.49;13.87;13.67;13.7;0.43;2073;Electronic (default);11944625;3170774.6;873300;13.7;13.8;2073;11944625;3170774.6;;;;;873300;;;
2018-06-25;ALSC3F;200000177594;8;BVMF;BRALSCACNOR0;13.71;13.63;13.86;13.7;13.81;1.24;6;Electronic (default);5427.9;1440.86;396;13.62;14;6;5427.9;1440.86;;;;;396;;;
2018-06-25;ALUP11;200000177726;8;BVMF;BRALUPCDAM15;15.23;14.89;15.29;15.09;15.1;-0.33;2446;Electronic (default);11684961;3101845.18;774000;15.1;15.22;2446;11684961;3101845.18;;;;;774000;;;
2018-06-25;ALUP11F;200000177778;8;BVMF;BRALUPCDAM15;15.37;14.91;15.37;15.09;14.91;-1.58;27;Electronic (default);8663.11;2299.67;574;14.91;15.16;23;8141.51;2161.21;;;;4;539;35;521.6;138.46
2018-06-25;ALUP3;200000177675;8;BVMF;BRALUPACNOR8;6;5.81;6.13;5.99;5.81;-3.16;13;Electronic (default);19173;5089.59;3200;5.8;6.1;13;19173;5089.59;;;;;3200;;;
2018-06-25;ALUP3F;200000177687;8;BVMF;BRALUPACNOR8;;;;;8.2;;;;;;;5.01;8.2;;;;;;;;;;;
2018-06-25;ALUP4;200000177733;8;BVMF;BRALUPACNPR5;;;;;4.5;;;;;;;4.11;5;;;;;;;;;;;
2018-06-25;ALUP4F;200000177742;8;BVMF;BRALUPACNPR5;;;;;4.5;;;;;;;4.3;5.5;;;;;;;;;;;
2018-06-25;ALZR11;200000194043;8;BVMF;BRALZRCTF006;94.98;93.25;95.59;94.93;93.25;0.43;52;Electronic (default);115919.75;30771.61;1221;93.25;94.99;52;115919.75;30771.61;;;;;1221;;;
2018-06-25;AMAR3;10031928;8;BVMF;BRAMARACNOR4;3.98;3.79;3.98;3.86;3.83;-3.03;1646;Electronic (default);2254734;598533.08;582800;3.83;3.85;1646;2254734;598533.08;;;;;582800;;;
2018-06-25;AMAR3F;10031933;8;BVMF;BRAMARACNOR4;4.09;3.82;4.09;3.89;3.83;-3.03;28;Electronic (default);3470.08;921.15;890;3.75;3.95;28;3470.08;921.15;;;;;890;;;
2018-06-25;AMGN34;200000181568;8;BVMF;BRAMGNBDR004;704.44;704.44;704.44;704.44;704.44;0.48;1;Electronic (default);70444;18699.79;100;;;1;70444;18699.79;;;;;100;;;
2018-06-25;AMGN34F;200000181676;8;BVMF;BRAMGNBDR004;697.59;697.59;697.59;697.59;697.59;-0.49;1;Electronic (default);49528.89;13147.75;71;;;1;49528.89;13147.75;;;;;71;;;
2018-06-25;AMZO34;10026547;8;BVMF;BRAMZOBDR002;3179.97;3127.97;3179.97;3145.99;3127.97;-3.92;3;Electronic (default);1258397;334049.26;400;3088.86;3151.26;3;1258397;334049.26;;;;;400;;;
2018-06-25;AMZO34F;10026555;8;BVMF;BRAMZOBDR002;3320.01;3120.24;3320.01;3130.9;3120.24;-4.16;6;Electronic (default);391362.93;103889.71;125;3120;5000;6;391362.93;103889.71;;;;;125;;;
2018-06-25;ANCR11B;200000178325;8;BVMF;BRANCRCTF001;;;;;2300;;;;;;;2000.01;;;;;;;;;;;;
2018-06-25;ANDG3B;200000189038;8;BVMF;BRANDGACNOR9;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;ANDG3BF;200000189049;8;BVMF;BRANDGACNOR9;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;ANDG4B;200000189009;8;BVMF;BRANDGACNPR6;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;ANDG4BF;200000189064;8;BVMF;BRANDGACNPR6;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;ANDV34;200000186446;8;BVMF;BRANDVBDR002;;;;;186.9427345;;;;;;;;;;;;;;;;;;;
2018-06-25;ANDV34F;200000186579;8;BVMF;BRANDVBDR002;;;;;186.9427345;;;;;;;;;;;;;;;;;;;
2018-06-25;ANIM3;200000177589;8;BVMF;BRANIMACNOR6;16.4;16.1;16.8;16.36;16.1;-2.83;707;Electronic (default);1857076;492972.31;113500;16.1;16.29;707;1857076;492972.31;;;;;113500;;;
2018-06-25;ANIM3F;200000177597;8;BVMF;BRANIMACNOR6;16.56;16.56;16.99;16.93;16.99;2.53;2;Electronic (default);981.98;260.67;58;16;16.5;2;981.98;260.67;;;;;58;;;
2018-06-25;APTI3;300000012434;8;BVMF;BRAPTIACNOR6;;;;;300;;;;;;;3500;;;;;;;;;;;;
2018-06-25;APTI3F;300000012468;8;BVMF;BRAPTIACNOR6;;;;;300;;;;;;;;;;;;;;;;;;;
2018-06-25;APTI4;300000012449;8;BVMF;BRAPTIACNPR3;;;;;9200;;;;;;;3500;;;;;;;;;;;;
2018-06-25;APTI4F;300000012459;8;BVMF;BRAPTIACNPR3;;;;;2500;;;;;;;;;;;;;;;;;;;
2018-06-25;AQLL11;10014672;8;BVMF;BRAQLLCTF008;;;;;530;;;;;;;425;1200;;;;;;;;;;;
2018-06-25;ARFI11B;200000033518;8;BVMF;BRARFICTF004;;;;;1109;;;;;;;;1219;;;;;;;;;;;
2018-06-25;ARMT11;10036493;8;BVMF;BRARMTD01M10;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;ARMT34;200000181829;8;BVMF;BRARMTBDR008;57.44;57.44;57.44;57.44;57.44;-5.05;1;Electronic (default);5744;1524.78;100;;;1;5744;1524.78;;;;;100;;;
2018-06-25;ARMT34F;200000181838;8;BVMF;BRARMTBDR008;57.44;57.44;57.44;57.44;57.44;-5.05;1;Electronic (default);1148.8;304.95;20;;;1;1148.8;304.95;;;;;20;;;
2018-06-25;ARNC34;200000178149;8;BVMF;BRARNCBDR002;;;;;96.5748841;;;;;;;;;;;;;;;;;;;
2018-06-25;ARNC34F;200000178210;8;BVMF;BRARNCBDR002;;;;;96.4492963;;;;;;;;;;;;;;;;;;;
2018-06-25;ARZZ3;200000186170;8;BVMF;BRARZZACNOR3;40.4;40;41.29;40.48;41;1.68;653;Electronic (default);10800706;2867114.22;266800;41;41.09;653;10800706;2867114.22;;;;;266800;;;
2018-06-25;ARZZ3F;200000186177;8;BVMF;BRARZZACNOR3;41;40;41.25;40.6;41;1.68;24;Electronic (default);25054.74;6650.93;617;40.87;41.3;23;24972.9;6629.21;;;;1;615;2;81.84;21.72
2018-06-25;ATCR11;200000055430;8;BVMF;BRATCRCTF008;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;ATCR13;10034519;8;BVMF;BRATCRR02M15;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;ATOM3;200000043816;8;BVMF;BRATOMACNOR1;2.44;2.42;2.44;2.42;2.43;0.41;4;Electronic (default);3395;901.22;1400;2.42;2.44;4;3395;901.22;;;;;1400;;;
2018-06-25;ATOM3F;200000043827;8;BVMF;BRATOMACNOR1;2.22;2.22;2.52;2.23;2.52;4.13;3;Electronic (default);35.82;9.5;16;2.21;2.51;3;35.82;9.5;;;;;16;;;
2018-06-25;ATSA11B;200000187484;8;BVMF;BRATSACTF000;;;;;1140;;;;;;;888.88;1139.9;;;;;;;;;;;
2018-06-25;ATTB34;200000171365;8;BVMF;BRATTBBDR007;120.49;119.8;120.49;119.9;119.99;-0.82;4;Electronic (default);419651;111398.95;3500;;119.99;4;419651;111398.95;;;;;3500;;;
2018-06-25;ATTB34F;200000171374;8;BVMF;BRATTBBDR007;119.8;119.8;119.8;119.8;119.8;-0.98;1;Electronic (default);3594;954.04;30;;;1;3594;954.04;;;;;30;;;
2018-06-25;AVON34;10033647;8;BVMF;BRAVONBDR009;2.88;2.88;2.88;2.88;2.88;1.76;1;Electronic (default);4320;1146.77;1500;2.86;8;1;4320;1146.77;;;;;1500;;;
2018-06-25;AVON34F;10033651;8;BVMF;BRAVONBDR009;2.88;2.88;2.88;2.88;2.88;1.76;1;Electronic (default);175.68;46.63;61;;;1;175.68;46.63;;;;;61;;;
2018-06-25;AXPB34;200000170815;8;BVMF;BRAXPBBDR007;367.23;367.23;376.03;371.88;373.85;1.14;8;Electronic (default);483456;128336.38;1300;;;8;483456;128336.38;;;;;1300;;;
2018-06-25;AXPB34F;200000170844;8;BVMF;BRAXPBBDR007;371.6;371.11;371.6;371.42;371.11;0.4;2;Electronic (default);5199.95;1380.35;14;;;2;5199.95;1380.35;;;;;14;;;
2018-06-25;AZEV3;10034297;8;BVMF;BRAZEVACNOR0;;;;;2.47;;;;;;;1.2;2.46;;;;;;;;;;;
2018-06-25;AZEV3F;10034311;8;BVMF;BRAZEVACNOR0;;;;;1;;;;;;;;;;;;;;;;;;;
2018-06-25;AZEV4;10034295;8;BVMF;BRAZEVACNPR7;;;;;0.95;;;;;;;0.65;0.9;;;;;;;;;;;
2018-06-25;AZEV4F;10034310;8;BVMF;BRAZEVACNPR7;;;;;1.05;;;;;;;;100;;;;;;;;;;;
2018-06-25;AZUL4;200000089762;8;BVMF;BRAZULACNPR4;22.11;21.39;22.2;21.82;21.87;-1.35;5902;Electronic (default);25822064;6854626.63;1183400;21.87;22;5901;25819864;6854042.63;;;;1;1183300;100;2200;584
2018-06-25;AZUL4F;200000093261;8;BVMF;BRAZULACNPR4;21.96;21.27;22.46;21.77;22.46;1.3;40;Electronic (default);18444.55;4896.21;847;22.1;22.46;39;16345.05;4338.89;;;;1;752;95;2099.5;557.32
2018-06-25;B3SA3;200000177326;8;BVMF;BRB3SAACNOR6;20;19.8;21.04;20.42;20.69;3.6;24043;Electronic (default);250462324;66486773.38;12265100;20.69;20.7;23959;249802471;66311611.31;;;;84;12233600;31500;659853;175162.06
2018-06-25;B3SA3F;200000177341;8;BVMF;BRB3SAACNOR6;20;19.51;20.95;20.27;20.79;4.1;173;Electronic (default);91071.38;24175.46;4492;20.79;20.92;158;84496.91;22430.22;;;;15;4177;315;6574.47;1745.23
2018-06-25;BAHI3;200000100686;8;BVMF;BRBAHIACNOR1;;;;;69.5;;;;;;;62.02;70;;;;;;;;;;;
2018-06-25;BAHI3F;200000100706;8;BVMF;BRBAHIACNOR1;;;;;62;;;;;;;;;;;;;;;;;;;
2018-06-25;BALM3;200000178228;8;BVMF;BRBALMACNOR5;;;;;10.5;;;;;;;;;;;;;;;;;;;
2018-06-25;BALM3F;200000178383;8;BVMF;BRBALMACNOR5;;;;;10.38;;;;;;;;;;;;;;;;;;;
2018-06-25;BALM4;200000178284;8;BVMF;BRBALMACNPR2;;;;;9.45;;;;;;;;9.4;;;;;;;;;;;
2018-06-25;BALM4F;200000178349;8;BVMF;BRBALMACNPR2;;;;;8.08;;;;;;;5.01;9.99;;;;;;;;;;;
2018-06-25;BAUH3;200000176653;8;BVMF;BRBAUHACNOR6;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;BAUH3F;200000176661;8;BVMF;BRBAUHACNOR6;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;BAUH4;200000176662;8;BVMF;BRBAUHACNPR3;12.74;12.74;12.75;12.74;12.75;0;2;Electronic (default);5098;1353.29;400;12.74;12.75;2;5098;1353.29;;;;;400;;;
2018-06-25;BAUH4F;200000176665;8;BVMF;BRBAUHACNPR3;;;;;14.3;;;;;;;;;;;;;;;;;;;
2018-06-25;BAZA3;200000177371;8;BVMF;BRBAZAACNOR0;;;;;22.96;;;;;;;22.91;23.99;;;;;;;;;;;
2018-06-25;BAZA3F;200000177381;8;BVMF;BRBAZAACNOR0;;;;;23;;;;;;;23;25.45;;;;;;;;;;;
2018-06-25;BBAS11;200000189838;8;BVMF;BRBBASA04OR8;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;BBAS11F;200000189846;8;BVMF;BRBBASA04OR8;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;BBAS12;200000189745;8;BVMF;BRBBASA05OR5;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;BBAS12F;200000189754;8;BVMF;BRBBASA05OR5;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;BBAS3;200000189654;8;BVMF;BRBBASACNOR3;26.35;25.97;27;26.37;26.86;2.91;19941;Electronic (default);292840563;77736339.09;11104100;26.84;26.86;19821;291368822;77345656.34;;;;120;11049500;54600;1471741;390682.75
2018-06-25;BBAS3F;200000189773;8;BVMF;BRBBASACNOR3;26.5;26;26.95;26.41;26.95;3.25;244;Electronic (default);147490.39;39152.23;5584;26.95;27;228;138635.57;36801.66;;;;16;5255;329;8854.82;2350.56
2018-06-25;BBDC3;200000187667;8;BVMF;BRBBDCACNOR1;23.65;23.02;23.76;23.31;23.45;-0.63;5868;Electronic (default);35931251;9538172.86;1541000;23.45;23.54;5836;35800749;9503530.3;;;;32;1535500;5500;130502;34642.56
2018-06-25;BBDC3F;200000187673;8;BVMF;BRBBDCACNOR1;23.65;23.05;23.67;23.33;23.4;-0.84;77;Electronic (default);50641.2;13443.01;2170;23.4;23.79;77;50641.2;13443.01;;;;;2170;;;
2018-06-25;BBDC4;200000187568;8;BVMF;BRBBDCACNPR8;26.35;25.44;26.42;25.93;26.1;-0.15;29041;Electronic (default);438603577;116430032.91;16912500;26.05;26.1;28929;436534476;115880777.25;;;;112;16833400;79100;2069101;549255.66
2018-06-25;BBDC4F;200000187611;8;BVMF;BRBBDCACNPR8;26.18;25.49;26.48;25.87;26.17;0.11;214;Electronic (default);157238.7;41739.98;6078;26.07;26.17;212;155697.47;41330.85;;;;2;6019;59;1541.23;409.12
2018-06-25;BBFI11B;200000187367;8;BVMF;BRBBFICTF006;2040;1921;2040;1996.3;2017;-1.12;94;Electronic (default);816489.64;216742.22;409;1980;2017.5;94;816489.64;216742.22;;;;;409;;;
2018-06-25;BBFP11;10035257;8;BVMF;BRBBFPCTF019;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BBIM11;200000187472;8;BVMF;BRBBIMCTF002;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;BBPO11;200000187446;8;BVMF;BRBBPOCTF003;127.24;126.08;128.1;127.03;126.1;-0.82;374;Electronic (default);1984722.8;526856.94;15624;126.1;126.4;374;1984722.8;526856.94;;;;;15624;;;
2018-06-25;BBRC11;200000187418;8;BVMF;BRBBRCCTF004;128.4;127.7;129.28;128.11;129.28;0.92;14;Electronic (default);168988.66;44859.08;1319;128.4;129.88;14;168988.66;44859.08;;;;;1319;;;
2018-06-25;BBRK3;200000185131;8;BVMF;BRBBRKACNOR4;0.43;0.43;0.45;0.43;0.43;-2.27;122;Electronic (default);196480;52156.83;449700;0.43;0.44;122;196480;52156.83;;;;;449700;;;
2018-06-25;BBRK3F;200000185139;8;BVMF;BRBBRKACNOR4;0.43;0.43;0.44;0.43;0.44;0;3;Electronic (default);65.89;17.49;152;0.41;0.44;3;65.89;17.49;;;;;152;;;
2018-06-25;BBRK9;200000194110;8;BVMF;BRBBRKR04OR3;0.43;0.43;0.43;0.43;0.43;-2.27;4;Electronic (default);1376;365.26;3200;0.05;0.43;4;1376;365.26;;;;;3200;;;
2018-06-25;BBRK9F;200000194370;8;BVMF;BRBBRKR04OR3;;;;;0;;;;;;;;0.47;;;;;;;;;;;
2018-06-25;BBSD11;10026121;8;BVMF;BRBBSDCTF000;54.22;53.89;54.28;54.05;54.28;1.11;15;Electronic (default);33513;8896.23;620;50;69.34;15;33513;8896.23;;;;;620;;;
2018-06-25;BBSD11F;10026193;8;BVMF;BRBBSDCTF000;;;;;61.4;;;;;;;;;;;;;;;;;;;
2018-06-25;BBSE3;200000161872;8;BVMF;BRBBSEACNOR5;24.36;23.97;24.82;24.39;24.5;0.74;8832;Electronic (default);61454639;16313514.1;2518700;24.5;24.52;8798;61302019;16273000.18;;;;34;2512500;6200;152620;40513.92
2018-06-25;BBSE3F;200000161918;8;BVMF;BRBBSEACNOR5;24.48;24;24.72;24.38;24.46;0.57;129;Electronic (default);78971.63;20963.5;3239;24.46;24.95;129;78971.63;20963.5;;;;;3239;;;
2018-06-25;BBVJ11;200000147759;8;BVMF;BRBBVJCTF001;49.7;49.7;50;49.75;50;0;4;Electronic (default);8159.8;2166.06;164;50;50.8;4;8159.8;2166.06;;;;;164;;;
2018-06-25;BBYY34;200000189690;8;BVMF;BRBBYYBDR005;;;;;287.2;;;;;;;;;;;;;;;;;;;
2018-06-25;BBYY34F;200000189701;8;BVMF;BRBBYYBDR005;281.35;281.35;281.35;281.35;281.35;-2.03;1;Electronic (default);17162.35;4555.85;61;;;1;17162.35;4555.85;;;;;61;;;
2018-06-25;BCFF11;200000188474;8;BVMF;BRBCFFCTF000;72.43;72;73.01;72.66;73;1.38;205;Electronic (default);394491.86;104720.3;5429;72.42;73;205;394491.86;104720.3;;;;;5429;;;
2018-06-25;BCIA11;200000187507;8;BVMF;BRBCIACTF005;105.01;105.01;107.5;105.15;105.1;0.09;6;Electronic (default);3890.74;1032.82;37;104.01;107;6;3890.74;1032.82;;;;;37;;;
2018-06-25;BCPS3;10027435;8;BVMF;BRBCPSACNOR9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BCPS4;10027434;8;BVMF;BRBCPSACNPR6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BCRI11;200000187442;8;BVMF;BRBCRICTF009;102;101.7;102.13;102;102.01;0.28;41;Electronic (default);92924.51;24667.38;911;101.81;102.13;41;92924.51;24667.38;;;;;911;;;
2018-06-25;BDLL3;10014715;8;BVMF;BRBDLLACNOR1;;;;;51;;;;;;;;180;;;;;;;;;;;
2018-06-25;BDLL3F;10016548;8;BVMF;BRBDLLACNOR1;;;;;26;;;;;;;;;;;;;;;;;;;
2018-06-25;BDLL4;10029280;8;BVMF;BRBDLLACNPR8;;;;;19.02;;;;;;;19.03;21;;;;;;;;;;;
2018-06-25;BDLL4F;10029428;8;BVMF;BRBDLLACNPR8;;;;;21;;;;;;;15;;;;;;;;;;;;
2018-06-25;BDRX11;10014718;8;BVMF;BRBDRXINDM18;;;;;2266.06;;;;;;;;;;;;;;;;;;;
2018-06-25;BEEF3;200000091325;8;BVMF;BRBEEFACNOR6;6.97;6.61;6.99;6.75;6.7;-2.47;3387;Electronic (default);5806360;1541334.18;859900;6.67;6.72;3375;5729858;1521026.25;;;;12;848500;11400;76502;20307.92
2018-06-25;BEEF3F;200000091335;8;BVMF;BRBEEFACNOR6;7;6.69;7.08;6.82;6.77;-1.45;23;Electronic (default);6071.52;1611.72;890;6.7;6.77;23;6071.52;1611.72;;;;;890;;;
2018-06-25;BEES3;200000187514;8;BVMF;BRBEESACNOR9;3.52;3.47;3.52;3.48;3.49;1.15;11;Electronic (default);62121;16490.4;17800;3.39;3.49;11;62121;16490.4;;;;;17800;;;
2018-06-25;BEES3F;200000187523;8;BVMF;BRBEESACNOR9;3.45;3.45;3.45;3.45;3.45;0;3;Electronic (default);89.7;23.81;26;3.42;3.62;3;89.7;23.81;;;;;26;;;
2018-06-25;BEES4;200000187466;8;BVMF;BRBEESACNPR6;3.64;3.41;3.64;3.56;3.5;3.85;6;Electronic (default);9260;2458.12;2600;3.42;3.5;6;9260;2458.12;;;;;2600;;;
2018-06-25;BEES4F;200000187503;8;BVMF;BRBEESACNPR6;;;;;3.75;;;;;;;3.38;4;;;;;;;;;;;
2018-06-25;BEGB4;10014727;8;BVMF;BRBEGBACNPR7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;BERK34;10014730;8;BVMF;BRBERKBDR002;710.21;699.36;710.21;701.25;703.33;-1.8;5;Electronic (default);1192141;316461.2;1700;696.57;710.65;5;1192141;316461.2;;;;;1700;;;
2018-06-25;BERK34F;10016565;8;BVMF;BRBERKBDR002;706;706;706;706;706;-1.43;1;Electronic (default);15532;4123.06;22;706;;1;15532;4123.06;;;;;22;;;
2018-06-25;BETP3B;200000097346;8;BVMF;BRBETPACNOR3;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;BETP3BF;200000097507;8;BVMF;BRBETPACNOR3;;;;;0;;;;;;;;;;;;;;;;;;;
2018-06-25;BFRE11;200000177851;8;BVMF;BRBFREARNPA9;;;;;166243.2980124;;;;;;;;;;;;;;;;;;;
2018-06-25;BFRE12;200000177937;8;BVMF;BRBFREARNPB7;;;;;165822.3349938;;;;;;;;;;;;;;;;;;;
2018-06-25;BGIP3;200000190937;8;BVMF;BRBGIPACNOR1;;;;;41.9948038;;;;;;;33;;;;;;;;;;;;
2018-06-25;BGIP3F;200000191366;8;BVMF;BRBGIPACNOR1;;;;;41.9948038;;;;;;;20;69.99;;;;;;;;;;;
2018-06-25;BGIP4;200000191409;8;BVMF;BRBGIPACNPR8;38.95;38.95;38.95;38.95;38.95;-0.1;1;Electronic (default);3895;1033.95;100;35;38.99;1;3895;1033.95;;;;;100;;;
2018-06-25;BGIP4F;200000191413;8;BVMF;BRBGIPACNPR8;;;;;36.5;;;;;;;39;46.88;;;;;;;;;;;
2018-06-25;BIDI4;200000171327;8;BVMF;BRBIDIACNPR0;14.11;14;14.3;14.09;14.04;0.28;753;Electronic (default);2280475;605366.19;161800;14.04;14.1;753;2280475;605366.19;;;;;161800;;;
2018-06-25;BIDI4F;200000180028;8;BVMF;BRBIDIACNPR0;14;14;14.79;14.11;14.22;1.57;55;Electronic (default);16065.45;4264.67;1138;14.15;14.22;55;16065.45;4264.67;;;;;1138;;;
